id,EAP,HPL,MWS
id18262,0.04631153494119644,0.9380689859390259,0.015619474463164806
id08606,4.227707540849224e-05,0.9996774196624756,0.0002803292591124773
id17233,0.7804379463195801,0.042849116027355194,0.1767129749059677
id00101,0.7677794694900513,0.197636216878891,0.03458435833454132
id12225,0.7083752751350403,0.10116618871688843,0.1904585361480713
id01364,0.025719599798321724,0.9681558609008789,0.006124510895460844
id24973,0.8109332919120789,0.015460903756320477,0.1736057549715042
id25363,0.9984402060508728,9.969599545911478e-08,0.001559730269946158
id10061,0.12154728174209595,0.01937544159591198,0.8590772747993469
id17673,0.4435020089149475,0.13128654658794403,0.42521142959594727
id13249,0.25498834252357483,0.16105304658412933,0.5839585661888123
id10107,0.023458702489733696,0.0729484111070633,0.9035928249359131
id04403,0.9951817393302917,0.0013845555949956179,0.0034336631651967764
id25728,0.9685073494911194,0.010675681754946709,0.02081706002354622
id16184,0.2495078146457672,0.07430263608694077,0.6761896014213562
id03438,0.1957474946975708,0.0007508628186769783,0.8035016655921936
id22923,0.05203881114721298,0.9470539689064026,0.0009072796092368662
id08610,0.9924513697624207,0.0019227531738579273,0.005625883117318153
id25355,0.08923835307359695,0.037505485117435455,0.8732562065124512
id16916,0.8105481266975403,0.13620883226394653,0.05324306711554527
id12793,0.016515979543328285,0.9793693423271179,0.004114654380828142
id11859,0.5644821524620056,0.01184808649122715,0.4236697852611542
id02434,0.9999991655349731,7.084295248205308e-07,1.0741982237050252e-07
id27703,0.0004428150423336774,0.0005139169516041875,0.9990432858467102
id25212,0.0009140176116488874,0.982045590877533,0.017040379345417023
id11308,0.10024411976337433,0.07596087455749512,0.823794960975647
id26094,0.9961422085762024,0.001319768838584423,0.0025380761362612247
id22080,0.7701555490493774,0.20104528963565826,0.028799206018447876
id03545,0.9994284510612488,0.0005501140258274972,2.1488594939000905e-05
id23725,0.0010950748110190034,0.00258502084761858,0.9963198900222778
id12009,0.9506688714027405,0.030241163447499275,0.01908993162214756
id24241,0.11779746413230896,0.2428365796804428,0.6393659710884094
id03596,0.004828764125704765,0.9950000047683716,0.00017127071623690426
id10749,0.022169804200530052,0.9374434947967529,0.04038674011826515
id22794,0.0004525297845248133,0.0025195882190018892,0.9970279335975647
id15482,0.024642059579491615,0.5087194442749023,0.4666384160518646
id04833,0.7260201573371887,0.18797658383846283,0.08600328117609024
id00397,1.1594869064879276e-08,8.008779750490191e-10,1.0
id14691,0.0018918289570137858,0.04329654946923256,0.9548115730285645
id05193,0.15964676439762115,0.015392357483506203,0.8249608874320984
id19541,0.9988455772399902,8.545623859390616e-05,0.0010688557522371411
id22166,3.3092313969973475e-05,0.000200286231120117,0.9997666478157043
id20744,0.011109517887234688,0.000668855442199856,0.9882215857505798
id10392,9.064931964786194e-12,6.4785081121954136e-06,0.9999935626983643
id00770,0.9955235719680786,0.0032474149484187365,0.0012290512677282095
id06018,0.5666408538818359,0.41189301013946533,0.021466124802827835
id15678,0.4046750068664551,0.02815045788884163,0.5671745538711548
id08305,0.7948122024536133,0.1417209357023239,0.06346683204174042
id08903,0.4942507743835449,0.06083869934082031,0.44491052627563477
id14752,0.5531058311462402,0.42635178565979004,0.02054234966635704
id12468,0.017344096675515175,0.9807639122009277,0.0018920651637017727
id05085,0.8324090242385864,0.14391587674617767,0.023675089702010155
id21993,0.7781281471252441,0.002264302456751466,0.21960759162902832
id15503,0.8572243452072144,0.1311362385749817,0.011639446951448917
id03021,5.312773737387033e-06,0.9974300265312195,0.002564607420936227
id16123,0.9996988773345947,0.0002010898751905188,0.00010005247168010101
id19383,0.9998026490211487,0.00016590348968748003,3.1498639145866036e-05
id04186,0.9985733032226562,0.00023138124379329383,0.001195221091620624
id17954,6.475449936260702e-07,2.0628131096600555e-05,0.99997878074646
id12030,0.1945158988237381,0.008624255657196045,0.796859860420227
id13020,0.9486650824546814,0.04647933691740036,0.004855619743466377
id25327,0.0001657551183598116,0.9990286827087402,0.0008055023499764502
id16344,0.34721165895462036,0.051280830055475235,0.6015074849128723
id12303,0.11925818771123886,0.8750486373901367,0.00569323543459177
id15017,0.9998530149459839,0.00014688701776321977,1.613672964140278e-07
id22308,0.18882052600383759,0.10389811545610428,0.7072812914848328
id06536,3.4626107662916183e-05,0.0038051416631788015,0.9961602687835693
id19797,0.17004545032978058,0.4495631754398346,0.38039129972457886
id06332,0.607117235660553,0.1229427233338356,0.269940048456192
id22941,0.08277291804552078,0.46498486399650574,0.4522421061992645
id13547,0.0060866111889481544,0.04283768683671951,0.9510757327079773
id06928,0.06727807223796844,0.003327607875689864,0.9293943047523499
id12521,0.947451651096344,0.04498522728681564,0.0075630987994372845
id25716,0.6491453051567078,0.007549628149718046,0.3433051109313965
id27116,9.911166216625134e-07,2.9709940463362727e-07,0.9999986886978149
id19941,0.003557603107765317,0.9924808740615845,0.00396158779039979
id05711,8.706708285899367e-06,2.376979864493478e-05,0.9999675750732422
id02097,0.0004092457238584757,0.03377581015229225,0.9658149480819702
id03563,3.077773726545274e-05,0.9997554421424866,0.0002138458949048072
id02295,0.2955358922481537,0.5508580803871155,0.15360601246356964
id08179,1.0,3.380799418195579e-09,4.141100309884571e-11
id05332,0.08634988963603973,0.88926762342453,0.024382447823882103
id15697,0.8773020505905151,0.03327729552984238,0.0894206091761589
id17026,0.4153422713279724,0.06031284108757973,0.5243449807167053
id04243,0.2800524830818176,0.7155251502990723,0.004422326106578112
id13175,0.9997716546058655,0.00022662793344352394,1.6421139434896759e-06
id05387,0.9885641932487488,0.0047360677272081375,0.006699646357446909
id19989,0.9860633015632629,0.002462244825437665,0.011474436149001122
id25173,0.005063060205429792,0.01924378052353859,0.9756931662559509
id08925,0.0077309198677539825,0.9908013939857483,0.0014676108257845044
id03034,0.0011378229828551412,0.9783951044082642,0.020467044785618782
id13272,3.625571116572246e-05,0.9988447427749634,0.0011190109653398395
id07956,0.9938496947288513,0.003449535695835948,0.00270083942450583
id02648,0.09603579342365265,0.07879088819026947,0.8251733183860779
id01778,0.030261769890785217,0.04401550441980362,0.9257227778434753
id12846,9.306180436396971e-05,0.00031420792220160365,0.9995927214622498
id19001,0.21877293288707733,0.03509179502725601,0.7461352944374084
id05763,0.8180927038192749,0.04132639244198799,0.14058086276054382
id15590,0.008890850469470024,0.00016214179049711674,0.9909470081329346
id04912,0.5679423809051514,0.2790868282318115,0.15297077596187592
id21201,0.7033594250679016,0.16289788484573364,0.13374267518520355
id13215,0.9819424748420715,0.0016145905246958137,0.016442982479929924
id15612,0.049016062170267105,0.9406346678733826,0.010349290445446968
id18501,0.006383799947798252,0.015917647629976273,0.9776986241340637
id07223,0.840801477432251,0.12761211395263672,0.0315864235162735
id06707,0.7596588730812073,0.13119801878929138,0.10914313048124313
id05238,9.412629879079759e-06,0.9999880790710449,2.5361500775034074e-06
id00935,0.0006288259173743427,0.3097614347934723,0.6896097660064697
id00110,0.5384889841079712,0.12689940631389618,0.3346116840839386
id17476,0.9826117753982544,0.015457679517567158,0.0019305272726342082
id15170,0.9920895099639893,0.007706806994974613,0.000203607021830976
id13397,0.07033070176839828,0.029454877600073814,0.9002144932746887
id24283,0.89795982837677,0.09832954406738281,0.0037106270901858807
id15234,0.970946729183197,0.021156374365091324,0.007896918803453445
id16884,0.5955811142921448,0.3787548840045929,0.025664038956165314
id07831,0.5678278207778931,0.17887669801712036,0.25329551100730896
id16038,0.9375635385513306,0.054613206535577774,0.007823236286640167
id03629,0.9824911952018738,0.011923080310225487,0.005585784092545509
id21019,0.8738771677017212,0.05896630510687828,0.0671565905213356
id21835,0.6210402250289917,0.16961637139320374,0.20934338867664337
id04480,0.14545132219791412,0.8510482311248779,0.0035004757810384035
id20838,0.5951582193374634,0.37942951917648315,0.025412239134311676
id24195,0.29488399624824524,0.35663750767707825,0.3484784960746765
id05448,0.9131922721862793,0.07819279283285141,0.008614975027740002
id15957,0.10249196738004684,0.8817147612571716,0.015793167054653168
id19956,0.000533472397364676,9.327004227088764e-05,0.9993732571601868
id15104,0.03591662645339966,0.05228062719106674,0.9118027687072754
id17559,0.7719569206237793,0.1343115121126175,0.0937316045165062
id16839,0.029952477663755417,0.04952780902385712,0.9205197095870972
id14493,0.9468392729759216,0.008847009390592575,0.04431365430355072
id08833,0.9935517311096191,0.0006246910197660327,0.005823635961860418
id15723,0.18572065234184265,0.04259702190756798,0.7716823220252991
id02716,0.9903122186660767,0.00761050172150135,0.0020772558636963367
id06689,0.25074297189712524,0.7193283438682556,0.029928697273135185
id18837,0.16795925796031952,0.04313284158706665,0.7889079451560974
id04466,0.9997599720954895,0.00014786486281082034,9.210965799866244e-05
id00686,0.8560935258865356,0.0026925283018499613,0.14121395349502563
id09010,0.27493393421173096,0.7220272421836853,0.0030387653969228268
id23353,0.9960401058197021,0.00085983652388677,0.003099940251559019
id00066,0.9728115797042847,0.02456486225128174,0.0026235657278448343
id15724,0.3654034435749054,0.5622144341468811,0.07238209992647171
id23486,0.13049614429473877,0.0012560270261019468,0.8682478666305542
id22258,0.002153025008738041,0.013347660191357136,0.9844993948936462
id02292,0.8159396052360535,0.1440734714269638,0.03998693451285362
id16356,0.06829790025949478,0.025424335151910782,0.9062778353691101
id00235,0.9538577795028687,0.006864308379590511,0.03927798569202423
id25522,0.14124953746795654,0.004675811622291803,0.8540745973587036
id04204,0.1747998297214508,0.8190658688545227,0.006134361494332552
id22016,0.8032545447349548,0.046550605446100235,0.15019483864307404
id06480,0.0009805078152567148,0.9989946484565735,2.4907334591262043e-05
id08718,0.03787034749984741,0.001269049127586186,0.9608606100082397
id05251,1.3792185200145468e-05,0.9999358654022217,5.027125007472932e-05
id03359,0.7367038726806641,0.08540590107440948,0.17789027094841003
id16117,0.0016313992673531175,0.00018741223902907223,0.9981812238693237
id17000,0.0009960964089259505,0.9965088963508606,0.0024950215592980385
id01730,0.0019961544312536716,0.9974896907806396,0.0005141537985764444
id00630,0.9829954504966736,0.016713909804821014,0.000290556374238804
id18175,0.1955278217792511,0.048185162246227264,0.7562870383262634
id00907,0.8730553388595581,0.05374694615602493,0.07319765537977219
id18251,0.0018251450965180993,0.9977335929870605,0.00044127399451099336
id25861,0.19940347969532013,0.17822808027267456,0.6223684549331665
id00398,0.9131646156311035,0.06499889492988586,0.02183646708726883
id27573,0.999893069267273,1.7959288243218907e-06,0.00010512439621379599
id10022,0.0010337920393794775,0.8756615519523621,0.12330467998981476
id15901,0.024983590468764305,2.488952668500133e-05,0.9749915599822998
id00451,0.020377835258841515,0.19756893813610077,0.7820532321929932
id23129,0.011568949557840824,0.9880872964859009,0.000343858206178993
id26498,0.26280534267425537,0.34610891342163086,0.39108574390411377
id14741,0.9466151595115662,0.0404093861579895,0.01297551766037941
id18453,0.22232304513454437,0.011150337755680084,0.7665265798568726
id08309,0.5860719084739685,0.41095206141471863,0.002976043149828911
id00320,0.9999839067459106,2.1425385057227686e-06,1.397021424054401e-05
id07688,0.04747459292411804,0.39290252327919006,0.5596228837966919
id01556,0.0007138969376683235,0.00011686439393088222,0.9991692304611206
id00178,0.16156740486621857,0.07106328010559082,0.767369270324707
id18902,0.003908089362084866,0.014097548089921474,0.9819943308830261
id27002,0.6357555389404297,0.3187904357910156,0.04545406624674797
id21418,0.9999693632125854,2.9882436137995683e-05,7.305284270842094e-07
id23018,0.0777447298169136,0.10022342205047607,0.8220318555831909
id07032,0.05554158613085747,0.004709482192993164,0.9397489428520203
id16195,0.3308839499950409,0.01086373720318079,0.6582522988319397
id11202,0.22104321420192719,0.6155700087547302,0.16338686645030975
id09578,0.7989532351493835,0.02595987729728222,0.1750868260860443
id26984,0.9583943486213684,0.00979694165289402,0.03180883079767227
id19856,0.00027809178573079407,0.9997023940086365,1.9547467672964558e-05
id12086,0.4876772165298462,0.14277730882167816,0.36954551935195923
id12052,0.10255569964647293,0.02984989993274212,0.8675944209098816
id17728,1.882700962596573e-05,0.00010179085802519694,0.9998793601989746
id24608,0.4140949845314026,0.06335557252168655,0.5225494503974915
id21097,0.24478483200073242,0.09242655336856842,0.6627886295318604
id20179,3.4493112366362766e-08,1.8667797121452168e-05,0.9999812841415405
id15144,0.8869557976722717,0.067683644592762,0.045360591262578964
id00206,0.9927980899810791,0.005131857935339212,0.002070077694952488
id22285,0.0653209537267685,0.034894801676273346,0.8997842073440552
id06417,0.4370999336242676,0.5085091590881348,0.05439085513353348
id00215,0.025293579325079918,0.9736878275871277,0.0010185448918491602
id04201,0.03987264260649681,0.017586693167686462,0.9425406455993652
id21771,0.7421264052391052,0.23147962987422943,0.026393989101052284
id12451,0.019956493750214577,0.23757457733154297,0.7424689531326294
id14250,0.0026357127353549004,0.9867145419120789,0.010649739764630795
id03433,0.009109421633183956,0.9898284673690796,0.001062123803421855
id03303,0.00949443131685257,0.002314442303031683,0.9881911277770996
id25901,0.2776339650154114,0.5094337463378906,0.2129322588443756
id06945,0.798900306224823,0.02213164046406746,0.17896807193756104
id05664,0.9801260828971863,0.011952586472034454,0.00792130921036005
id05741,0.9999997615814209,1.4243777002320712e-07,1.7625892212436156e-07
id10652,0.9497188329696655,0.0265352800488472,0.023745940998196602
id16300,0.9922484159469604,0.005385445896536112,0.002366151660680771
id12319,0.7675599455833435,0.11547812819480896,0.1169620007276535
id07500,0.00017797431792132556,0.9997871518135071,3.493187250569463e-05
id12478,0.331932932138443,0.20606037974357605,0.4620066285133362
id03076,0.005068283993750811,0.0006114371935836971,0.994320273399353
id00969,0.30621999502182007,0.5887914896011353,0.10498848557472229
id23636,0.09884190559387207,0.8501014113426208,0.051056649535894394
id09791,0.055614717304706573,0.4457407593727112,0.4986445903778076
id05680,0.0006297641666606069,0.9863522052764893,0.013018066994845867
id03672,0.005464546848088503,0.8797755241394043,0.11475995182991028
id04286,0.0003046418132726103,0.9783478379249573,0.021347520872950554
id23883,2.166689228033647e-05,0.0001871846616268158,0.9997912049293518
id11914,0.16327303647994995,0.03641119226813316,0.8003157377243042
id20974,1.2427118235791568e-05,0.9999790191650391,8.63637342263246e-06
id26125,0.026727944612503052,0.01407704222947359,0.9591949582099915
id15543,0.173885315656662,0.0026922677643597126,0.823422372341156
id19471,0.9998712539672852,7.765586633468047e-05,5.10215904796496e-05
id11503,0.9125158786773682,0.08031866699457169,0.007165458984673023
id09321,0.005393835250288248,0.9425766468048096,0.052029531449079514
id25560,1.0827758689657685e-09,1.920780732689309e-06,0.9999980926513672
id06726,0.259418249130249,0.17261406779289246,0.5679676532745361
id05709,0.999290943145752,2.835445684468141e-06,0.000706171675119549
id09788,0.16284969449043274,0.5362582206726074,0.30089205503463745
id05289,0.9999773502349854,2.222742659796495e-05,4.239721533849661e-07
id11815,0.005027234088629484,0.9935563206672668,0.0014163840096443892
id22422,0.6463308334350586,0.2273094207048416,0.12635968625545502
id25954,0.9317793250083923,0.036304716020822525,0.031915854662656784
id13601,0.4358588755130768,0.2909296452999115,0.27321144938468933
id05677,0.9841753840446472,0.0013671813067048788,0.014457406476140022
id10498,0.12796971201896667,0.8711684346199036,0.000861834327224642
id02665,0.1867290735244751,0.7990028858184814,0.014268048107624054
id10114,0.009829379618167877,0.6133542656898499,0.37681636214256287
id26314,0.9826452732086182,0.015661707147955894,0.0016930063720792532
id21240,0.2117258757352829,0.0981111153960228,0.6901629567146301
id15569,0.9999918937683105,7.531260052928701e-06,6.096624360907299e-07
id25928,0.22877521812915802,0.054576411843299866,0.7166483998298645
id22706,0.06372301280498505,0.9249308109283447,0.011346200481057167
id20877,1.2996769882533954e-08,0.9999890327453613,1.0995740012731403e-05
id04318,0.9156635403633118,0.013943870551884174,0.07039261609315872
id18299,0.1698758453130722,0.49816402792930603,0.33196011185646057
id08126,4.046422691317275e-05,0.0005334093584679067,0.9994261264801025
id14293,0.2371405065059662,0.0008402311359532177,0.7620192170143127
id12759,0.989267885684967,0.0002504407602827996,0.010481616482138634
id11983,0.5445848107337952,0.11730748414993286,0.33810773491859436
id05580,0.2462640255689621,0.5612907409667969,0.19244523346424103
id25846,0.4620295464992523,0.4909708499908447,0.04699962958693504
id01939,0.674383819103241,0.060546744614839554,0.26506945490837097
id26327,0.2197187840938568,0.3845846951007843,0.3956965208053589
id11068,6.872569065308198e-05,2.110276682287804e-06,0.9999291896820068
id08404,0.9994872808456421,0.00013495735765900463,0.000377732387278229
id27189,0.17093513906002045,0.825035572052002,0.004029258619993925
id15119,0.0005844467086717486,0.9945728182792664,0.004842784721404314
id26525,0.9951910972595215,0.0009063844918273389,0.003902531461790204
id03618,0.833274781703949,0.1391870528459549,0.02753823809325695
id27220,0.9990971088409424,0.0005446450668387115,0.00035827438114210963
id18777,0.028944112360477448,0.005060713738203049,0.9659951329231262
id20213,0.9764472842216492,0.008574930019676685,0.014977709390223026
id20403,0.9908381104469299,0.003584726247936487,0.005577170290052891
id03777,0.10775867849588394,0.015851162374019623,0.8763900995254517
id10595,0.13919785618782043,0.8360204100608826,0.024781741201877594
id13816,0.4196378290653229,0.023565232753753662,0.5567969083786011
id05667,0.02467786706984043,0.0002410096349194646,0.9750810861587524
id24629,0.9091922640800476,0.01272023655474186,0.07808756828308105
id20398,0.1922815442085266,0.24396806955337524,0.5637504458427429
id14108,2.5989207642851397e-05,3.8141834011184983e-06,0.9999701976776123
id06196,0.00011271050607319921,0.99986732006073,1.994336889765691e-05
id02800,0.8041546940803528,0.17232567071914673,0.023519637063145638
id18732,0.0017312635900452733,0.9900743365287781,0.008194468915462494
id11915,0.005795818287879229,0.9911823272705078,0.0030219045002013445
id09739,0.5556096434593201,0.28727349638938904,0.15711688995361328
id24672,0.9978099465370178,0.0003598707262426615,0.0018303128890693188
id00414,5.835137373289001e-10,5.508583399205236e-06,0.9999945163726807
id16307,0.9908385872840881,0.007110884878784418,0.0020504549611359835
id14043,0.11340641230344772,0.009696612134575844,0.8768969774246216
id00517,1.0595544580604965e-10,8.182353639085704e-08,0.9999998807907104
id09744,0.9984557628631592,0.00147294404450804,7.129130972316489e-05
id19257,0.9945986270904541,0.003467392176389694,0.0019338721176609397
id15437,0.8504963517189026,0.1479155421257019,0.0015880902064964175
id16352,0.03659709170460701,0.01809794083237648,0.9453049898147583
id18849,0.11964946985244751,0.01126311905682087,0.8690873980522156
id19434,2.7199384931009263e-06,0.9999924898147583,4.819838522962527e-06
id17928,0.03145210072398186,0.01120025385171175,0.9573476910591125
id16896,0.036441460251808167,0.032610200345516205,0.9309483766555786
id02135,0.07797606289386749,0.2682728171348572,0.6537511348724365
id15075,0.9968120455741882,0.0021960053127259016,0.0009920299053192139
id27486,7.178702799137682e-05,0.9999240636825562,4.127442934986902e-06
id19422,0.9898888468742371,0.009907033294439316,0.00020415676408447325
id09603,0.09749164432287216,0.8487193584442139,0.05378898233175278
id02133,0.10950026661157608,0.8015269041061401,0.08897288888692856
id03441,0.22226785123348236,0.0003944651980418712,0.7773376107215881
id02398,0.0017094010254368186,0.9945762157440186,0.003714330028742552
id05152,0.004890060983598232,0.0018889884231612086,0.9932209253311157
id17838,0.6196222901344299,0.09155474603176117,0.2888229787349701
id25060,0.9963200092315674,0.003585896687582135,9.410252823727205e-05
id09998,0.16596820950508118,0.020959481596946716,0.8130723237991333
id01828,0.07262943685054779,0.8110923171043396,0.11627820879220963
id25377,0.7396944761276245,0.08224406093358994,0.17806145548820496
id22175,0.009891952387988567,0.9872166514396667,0.002891399199143052
id02974,0.015849946066737175,0.08028211444616318,0.9038679599761963
id26955,0.9984404444694519,0.0015587573871016502,8.774333650762856e-07
id21091,0.992151141166687,0.004774915520101786,0.0030738837085664272
id12802,0.9455500245094299,0.04867876321077347,0.005771229043602943
id07432,5.204696208238602e-06,0.9999309778213501,6.374564691213891e-05
id18749,0.00523250550031662,0.9675845503807068,0.02718294784426689
id15030,2.2200694616003602e-07,0.00011176979751326144,0.9998879432678223
id17155,0.0014002998359501362,0.9984632730484009,0.0001363628834951669
id08128,0.0007971664890646935,0.9612752795219421,0.03792756050825119
id25706,8.293586142826825e-05,0.9678447842597961,0.0320722758769989
id15645,0.9939180612564087,0.00422541843727231,0.001856527291238308
id04943,0.9097040891647339,0.08059775829315186,0.009698147885501385
id27566,2.5871704565361142e-06,3.447352128205239e-06,0.9999939203262329
id11765,0.7730290293693542,0.061809271574020386,0.16516168415546417
id13783,0.7286509871482849,0.2259288877248764,0.045420240610837936
id00492,0.006248443387448788,0.001423611305654049,0.9923279881477356
id27636,0.040949564427137375,0.0052050454542040825,0.9538454413414001
id04273,0.972806990146637,0.008088904432952404,0.01910417526960373
id02537,0.1399368792772293,0.13794758915901184,0.7221155166625977
id24349,0.9939456582069397,0.006020963191986084,3.3434022043365985e-05
id00023,7.931049185572192e-05,0.9985213875770569,0.0013993880711495876
id23025,0.006188834086060524,0.9932466745376587,0.0005644108750857413
id08722,0.9755257964134216,0.008428803645074368,0.016045376658439636
id02420,0.999729335308075,0.00027068916824646294,6.891873738368304e-09
id10811,0.9665920734405518,0.021440109238028526,0.011967801488935947
id04019,3.8304955523926765e-05,0.0004564609262160957,0.9995052814483643
id18334,0.8887662887573242,0.09915097802877426,0.0120827192440629
id16781,0.8643568158149719,0.07175032049417496,0.06389284133911133
id08773,0.9666725993156433,0.029440797865390778,0.0038865392562001944
id19214,0.8269318342208862,0.10698733478784561,0.06608083099126816
id09589,0.0007784448098391294,0.9962069988250732,0.0030145118944346905
id24246,0.9995348453521729,0.0004320811713114381,3.3088836062233895e-05
id23577,0.8365606069564819,0.16043268144130707,0.003006765153259039
id09305,0.9489421844482422,0.015501081012189388,0.035556767135858536
id16460,0.34294408559799194,0.3687492907047272,0.28830671310424805
id21115,0.7380154728889465,0.12312275171279907,0.1388617753982544
id25996,0.3700612187385559,0.1319330334663391,0.498005747795105
id02551,0.000368595530744642,0.001762686180882156,0.9978686571121216
id19352,0.0016648195451125503,7.523871317971498e-05,0.998259961605072
id03806,0.004815357271581888,0.002541685476899147,0.9926429390907288
id26544,0.9333033561706543,0.002293742960318923,0.06440291553735733
id18761,0.9934865236282349,0.00022031707339920104,0.00629321439191699
id24148,0.003055264474824071,0.9943793416023254,0.00256543792784214
id16095,0.050485759973526,0.9097470045089722,0.03976723924279213
id18442,0.8873101472854614,0.0895330160856247,0.023156825453042984
id22596,5.360336174931035e-09,8.937124107433192e-08,0.9999998807907104
id23002,0.037121083587408066,0.012370657175779343,0.9505082368850708
id04797,0.9992351531982422,0.0001827701780712232,0.0005821551312692463
id06610,0.03883587196469307,0.000549272692296654,0.9606149196624756
id16173,0.43619921803474426,0.29553213715553284,0.2682686448097229
id18292,0.008701702579855919,0.038756031543016434,0.952542245388031
id27328,0.9978922009468079,0.0005076861707493663,0.0016000615432858467
id01695,3.4765329473884776e-05,0.9997441172599792,0.00022107096447143704
id05761,0.6763778924942017,0.02326478436589241,0.30035725235939026
id16354,0.9992862343788147,0.00025223646662198007,0.00046162388753145933
id12207,0.3447573482990265,0.5110718011856079,0.14417089521884918
id05665,0.012920483946800232,0.0034882358741015196,0.9835912585258484
id01911,0.947385847568512,0.0395660325884819,0.013048064894974232
id19153,0.012986602261662483,0.0002123376470990479,0.986801028251648
id10295,0.1599041372537613,0.04170306399464607,0.7983928322792053
id23038,0.4516768157482147,0.33823448419570923,0.21008868515491486
id23783,0.1601228415966034,0.8272057175636292,0.012671427801251411
id27879,0.9797954559326172,0.020012959837913513,0.0001914957247208804
id19190,0.15373723208904266,0.8243499994277954,0.021912796422839165
id05065,0.6947308778762817,0.1363285630941391,0.16894054412841797
id21296,0.14609961211681366,0.8325831890106201,0.021317191421985626
id13262,0.23463281989097595,0.07808662205934525,0.6872805953025818
id10333,0.9862237572669983,0.007424657698720694,0.006351521238684654
id16677,0.6243895292282104,0.33065763115882874,0.04495282843708992
id01392,0.17476461827754974,0.11608938127756119,0.7091460227966309
id27874,0.9676190614700317,0.022655194625258446,0.009725834242999554
